PerConfig,GenerationIndex,CurrentFragmentIndex,CurrentSequenceNumber,RedundancyUsed,RedundancyMax,Success,Rank,MissedPackets,ReceivedPackets,IsRunning,FirstRowCrc8,LastRowCrc8,PrngStateBefore,PrngStateAfter
0.3,7,22,302,3,20,True,19,3,20,True,198,2,159028224,1188080670
0.3,8,25,345,6,20,True,19,6,20,True,26,222,1215546913,117655301
0.3,9,29,389,10,20,True,19,10,20,True,137,111,881403043,290148888
0.3,10,34,434,15,20,True,19,15,20,True,102,162,1038962027,3472014867
0.3,11,24,464,5,20,True,19,5,20,True,245,156,3414165203,1215546913
0.3,12,23,503,4,20,True,19,4,20,True,41,71,1188080670,3414165203
0.3,13,26,546,7,20,True,19,7,20,True,16,212,117655301,1694089972
0.3,14,29,589,10,20,True,19,10,20,True,221,180,881403043,290148888
0.33,0,26,26,7,20,True,19,7,20,True,124,184,117655301,1694089972
0.33,1,26,66,7,20,True,19,7,20,True,239,134,117655301,1694089972
0.33,2,35,115,16,20,True,19,16,20,True,143,75,3472014867,410824228
0.33,3,26,146,7,20,True,19,7,20,True,28,250,117655301,1694089972
0.33,4,28,188,9,20,True,19,9,20,True,79,38,1927849080,881403043
0.33,5,29,229,10,20,True,19,10,20,True,113,181,881403043,290148888
0.33,6,28,268,9,20,True,19,9,20,True,188,145,1927849080,881403043
0.33,7,26,306,7,20,True,19,7,20,True,198,2,117655301,1694089972
0.33,8,28,348,9,20,True,19,9,20,True,26,222,1927849080,881403043
0.33,9,32,392,13,20,True,19,13,20,True,137,111,3428832667,12750172
0.33,10,27,427,8,20,True,19,8,20,True,102,162,1694089972,1927849080
0.33,11,29,469,10,20,True,19,10,20,True,245,156,881403043,290148888
0.33,12,28,508,9,20,True,19,9,20,True,41,71,1927849080,881403043
0.33,13,28,548,9,20,True,19,9,20,True,16,212,1927849080,881403043
0.33,14,21,581,2,20,True,19,2,20,True,221,180,369227209,159028224
0.36,0,34,34,15,20,True,19,15,20,True,124,184,1038962027,3472014867
0.36,1,37,77,18,20,True,19,18,20,True,239,134,516815495,390411510
0.36,2,26,106,7,20,True,19,7,20,True,143,75,117655301,1694089972
0.36,3,24,144,5,20,True,19,5,20,True,28,250,3414165203,1215546913
0.36,4,25,185,6,20,True,19,6,20,True,79,38,1215546913,117655301
0.36,5,30,230,11,20,True,19,11,20,True,113,181,290148888,2155938634
0.36,6,22,262,3,20,True,19,3,20,True,188,145,159028224,1188080670
0.36,7,29,309,10,20,True,19,10,20,True,198,2,881403043,290148888
0.36,8,27,347,8,20,True,19,8,20,True,26,222,1694089972,1927849080
0.36,9,26,386,7,20,True,19,7,20,True,137,111,117655301,1694089972
0.36,10,26,426,7,20,True,19,7,20,True,102,162,117655301,1694089972
0.36,11,28,468,9,20,True,19,9,20,True,245,156,1927849080,881403043
0.36,12,31,511,12,20,True,19,12,20,True,41,71,2155938634,3428832667
0.36,13,36,556,17,20,True,19,17,20,True,16,212,410824228,516815495
0.36,14,27,587,8,20,True,19,8,20,True,221,180,1694089972,1927849080
0.39,0,37,37,18,20,True,19,18,20,True,124,184,516815495,390411510
0.39,1,30,70,11,20,True,19,11,20,True,239,134,290148888,2155938634
0.39,2,28,108,9,20,True,19,9,20,True,143,75,1927849080,881403043
0.39,3,39,159,20,20,False,19,21,19,True,69,153,215561586,563019712
0.39,4,25,185,6,20,True,19,6,20,True,79,38,1215546913,117655301
0.39,5,39,239,20,20,False,19,21,19,True,199,77,215561586,563019712
0.39,6,28,268,9,20,True,19,9,20,True,188,145,1927849080,881403043
0.39,7,28,308,9,20,True,19,9,20,True,198,2,1927849080,881403043
0.39,8,37,357,18,20,True,19,18,20,True,26,222,516815495,390411510
0.39,9,29,389,10,20,True,19,10,20,True,137,111,881403043,290148888
0.39,10,34,434,15,20,True,19,15,20,True,102,162,1038962027,3472014867
0.39,11,28,468,9,20,True,19,9,20,True,245,156,1927849080,881403043
0.39,12,28,508,9,20,True,19,9,20,True,41,71,1927849080,881403043
0.39,13,39,559,20,20,True,19,20,20,True,16,212,215561586,563019712
0.39,14,29,589,10,20,True,19,10,20,True,221,180,881403043,290148888
0.42,0,37,37,18,20,False,17,21,17,True,202,118,516815495,390411510
0.42,1,33,73,14,20,True,19,14,20,True,239,134,12750172,1038962027
