PerConfig,GenerationIndex,CurrentFragmentIndex,CurrentSequenceNumber,RedundancyUsed,RedundancyMax,Success,Rank,MissedPackets,ReceivedPackets,IsRunning,FirstRowCrc8,LastRowCrc8,PrngStateBefore,PrngStateAfter
0.8,18,5,1445,-14,60,False,1,5,1,True,220,220,263841224,3531698935
0.8,18,7,1447,-12,60,False,2,6,2,True,180,198,515086452,1021539344
0.8,18,8,1448,-11,60,False,3,6,3,True,96,197,1021539344,1534276539
0.8,18,13,1453,-6,60,False,4,10,4,True,217,77,3333533055,3756345482
0.8,18,16,1456,-3,60,False,5,12,5,True,217,241,3283420129,2109694035
0.8,18,19,1459,0,60,False,6,14,6,True,150,105,2932232616,959586516
0.8,18,22,1462,3,60,False,7,16,7,True,93,52,159028224,1188080670
0.8,18,24,1464,5,60,False,8,17,8,True,137,150,3414165203,1215546913
0.8,18,25,1465,6,60,False,9,17,9,True,236,124,1215546913,117655301
0.8,18,29,1469,10,60,False,10,20,10,True,4,185,881403043,290148888
0.8,18,41,1481,22,60,False,11,31,11,True,32,200,3771139738,4123221981
0.8,18,42,1482,23,60,False,12,31,12,True,15,171,4123221981,2644194349
0.8,18,44,1484,25,60,False,13,32,13,True,143,101,2624609862,1453663946
0.8,18,67,1507,48,60,False,14,54,14,True,242,113,3147594113,838425705
0.8,18,71,1511,52,60,False,15,57,15,True,138,153,2718610827,2915088683
0.8,18,79,1519,60,60,False,16,64,16,True,250,11,3080219370,2997167950
0.8,19,4,1524,-15,60,False,1,4,1,True,27,27,2677848701,263841224
0.8,19,6,1526,-13,60,False,2,5,2,True,196,4,3531698935,515086452
0.8,19,9,1529,-10,60,False,3,7,3,True,197,248,1534276539,4225193153
0.8,19,10,1530,-9,60,False,4,7,4,True,81,177,4225193153,2680931039
0.8,19,14,1534,-5,60,False,5,10,5,True,132,15,3756345482,364380949
0.8,19,15,1535,-4,60,False,6,10,6,True,24,27,364380949,3283420129
0.8,19,19,1539,0,60,False,7,13,7,True,170,223,2932232616,959586516
0.8,19,25,1545,6,60,False,8,18,8,True,127,199,1215546913,117655301
0.8,19,33,1553,14,60,False,9,25,9,True,197,199,12750172,1038962027
0.8,19,35,1555,16,60,False,10,26,10,True,77,64,3472014867,410824228
0.8,19,36,1556,17,60,False,11,26,11,True,149,84,410824228,516815495
0.8,19,37,1557,18,60,False,12,26,12,True,142,175,516815495,390411510
0.8,19,43,1563,24,60,False,13,31,13,True,55,24,2644194349,2624609862
0.8,19,44,1564,25,60,False,14,31,14,True,191,47,2624609862,1453663946
0.8,19,46,1566,27,60,False,15,32,15,True,124,164,2037062409,1312726596
0.8,19,50,1570,31,60,False,16,35,16,True,29,79,1467418432,3968915427
0.8,19,53,1573,34,60,False,17,37,17,True,224,119,440900326,397136110
0.8,19,54,1574,35,60,False,18,37,18,True,106,20,397136110,1099264884
0.8,19,59,1579,40,60,False,19,41,19,True,171,208,2178028202,1869795403
0.8,19,73,1593,54,60,True,19,54,20,True,208,253,310986437,3008117910
0.8,19,75,1595,56,60,True,19,55,21,True,208,253,2154771538,1275933156
0.8,20,3,1603,-16,60,False,1,3,1,True,21,21,1988683261,2677848701
0.8,20,12,1612,-7,60,False,2,11,2,True,192,245,3821198068,3333533055
0.8,20,20,1620,1,60,False,3,18,3,True,40,48,959586516,369227209
0.8,20,23,1623,4,60,False,4,20,4,True,154,198,1188080670,3414165203
0.8,20,26,1626,7,60,False,5,22,5,True,49,55,117655301,1694089972
0.8,20,27,1627,8,60,False,6,22,6,True,229,121,1694089972,1927849080
0.8,20,28,1628,9,60,False,7,22,7,True,181,206,1927849080,881403043
0.8,20,29,1629,10,60,False,8,22,8,True,183,39,881403043,290148888
0.8,20,58,1658,39,60,False,9,50,9,True,206,164,3576023063,2178028202
0.8,20,64,1664,45,60,False,10,55,10,True,153,105,1080993208,1545067174
